T_1737 T_0000093687 F - - - AC2 A01 spoof -
T_4996 T_0000031342 F - - - AC3 A01 spoof -
T_3912 T_0000043612 F - - - AC3 A07 spoof -
T_4701 T_0000035900 F - - - - bonafide bonafide -
T_3714 T_0000028467 F - - - - bonafide bonafide -
T_5017 T_0000038887 M - - - - bonafide bonafide -
T_3702 T_0000133654 M - - - AC3 A04 spoof -
T_4639 T_0000072982 F - - - AC2 A04 spoof -
T_0217 T_0000051963 M - - - - bonafide bonafide -
T_2176 T_0000148291 F - - - AC3 A06 spoof -
T_5195 T_0000140430 M - - - AC3 A06 spoof -
T_1616 T_0000117850 F - - - AC2 A02 spoof -
T_0881 T_0000135986 M - - - AC2 A01 spoof -
T_3883 T_0000031634 M - - - AC3 A06 spoof -
T_3091 T_0000102350 M - - - - bonafide bonafide -
T_0664 T_0000086439 M - - - AC2 A06 spoof -
T_1500 T_0000028147 F - - - - bonafide bonafide -
T_4639 T_0000144228 F - - - - bonafide bonafide -
T_1766 T_0000045331 F - - - AC3 A02 spoof -
T_5023 T_0000063765 M - - - - bonafide bonafide -
T_4256 T_0000158733 F - - - AC2 A02 spoof -
T_3027 T_0000170960 F - - - AC3 A07 spoof -
T_2578 T_0000103403 F - - - AC2 A02 spoof -
T_2780 T_0000088971 F - - - AC2 A05 spoof -
T_2087 T_0000143945 M - - - - bonafide bonafide -
T_2070 T_0000056092 M - - - - bonafide bonafide -
T_0938 T_0000007729 M - - - - bonafide bonafide -
T_3839 T_0000142807 M - - - - bonafide bonafide -
T_4090 T_0000102117 F - - - - bonafide bonafide -
T_3455 T_0000087817 F - - - AC3 A06 spoof -
T_4766 T_0000124530 M - - - - bonafide bonafide -
T_3454 T_0000042979 F - - - - bonafide bonafide -
T_4306 T_0000173340 M - - - - bonafide bonafide -
T_3801 T_0000118424 F - - - AC2 A07 spoof -
T_3091 T_0000163241 M - - - AC2 A02 spoof -
T_3196 T_0000158031 F - - - AC2 A01 spoof -
T_3157 T_0000050908 M - - - AC2 A05 spoof -
T_2077 T_0000176352 M - - - AC2 A04 spoof -
T_3839 T_0000056345 M - - - - bonafide bonafide -
T_1147 T_0000035599 M - - - - bonafide bonafide -
T_1800 T_0000029245 F - - - AC2 A03 spoof -
T_4022 T_0000113418 F - - - AC3 A04 spoof -
T_1183 T_0000028211 M - - - - bonafide bonafide -
T_0529 T_0000129583 F - - - AC3 A06 spoof -
T_0331 T_0000101987 M - - - AC2 A07 spoof -
T_2326 T_0000161509 F - - - AC3 A01 spoof -
T_0571 T_0000147225 M - - - - bonafide bonafide -
T_1541 T_0000045035 F - - - - bonafide bonafide -
T_3543 T_0000140426 M - - - AC2 A02 spoof -
T_1961 T_0000164271 F - - - - bonafide bonafide -
T_1915 T_0000042254 M - - - AC2 A07 spoof -
T_3883 T_0000121948 M - - - AC2 A01 spoof -
T_2890 T_0000015673 F - - - AC2 A02 spoof -
T_0975 T_0000069067 M - - - AC3 A05 spoof -
T_5231 T_0000092895 M - - - - bonafide bonafide -
T_2710 T_0000163846 F - - - AC2 A01 spoof -
T_4816 T_0000056879 F - - - AC2 A06 spoof -
T_5051 T_0000146396 M - - - - bonafide bonafide -
T_2527 T_0000090406 M - - - - bonafide bonafide -
T_0571 T_0000132771 M - - - AC3 A06 spoof -
T_0332 T_0000044733 M - - - AC2 A06 spoof -
T_3587 T_0000096152 F - - - - bonafide bonafide -
T_3816 T_0000068300 F - - - AC2 A02 spoof -
T_1421 T_0000126082 M - - - - bonafide bonafide -
T_4104 T_0000139327 M - - - - bonafide bonafide -
T_5257 T_0000092017 M - - - - bonafide bonafide -
T_0622 T_0000059643 F - - - - bonafide bonafide -
T_4474 T_0000091683 M - - - AC3 A03 spoof -
T_3288 T_0000076613 M - - - AC2 A03 spoof -
T_1183 T_0000050256 M - - - AC3 A05 spoof -
T_4192 T_0000155702 F - - - AC2 A04 spoof -
T_5246 T_0000163939 M - - - - bonafide bonafide -
T_1561 T_0000122547 F - - - - bonafide bonafide -
T_1938 T_0000177331 M - - - - bonafide bonafide -
T_0217 T_0000012128 M - - - - bonafide bonafide -
T_2626 T_0000100168 F - - - AC2 A04 spoof -
T_2507 T_0000125292 M - - - - bonafide bonafide -
T_5389 T_0000170651 F - - - - bonafide bonafide -
T_0842 T_0000164801 M - - - - bonafide bonafide -
T_1723 T_0000077565 M - - - - bonafide bonafide -
T_5246 T_0000139857 M - - - AC3 A02 spoof -
T_4913 T_0000013021 M - - - - bonafide bonafide -
T_5246 T_0000050168 M - - - AC3 A02 spoof -
T_4787 T_0000105861 F - - - AC3 A08 spoof -
T_3683 T_0000144897 F - - - - bonafide bonafide -
T_0326 T_0000143120 M - - - - bonafide bonafide -
T_2827 T_0000034411 F - - - - bonafide bonafide -
T_4830 T_0000165408 M - - - - bonafide bonafide -
T_5124 T_0000011889 M - - - - bonafide bonafide -
T_3091 T_0000100855 M - - - AC3 A04 spoof -
T_0141 T_0000014739 F - - - AC3 A07 spoof -
T_1812 T_0000113022 F - - - AC3 A02 spoof -
T_3725 T_0000067804 F - - - AC3 A03 spoof -
T_4467 T_0000166810 F - - - - bonafide bonafide -
T_5439 T_0000170152 M - - - - bonafide bonafide -
T_1421 T_0000053747 M - - - AC3 A05 spoof -
T_4053 T_0000181777 M - - - - bonafide bonafide -
T_1100 T_0000144168 F - - - AC2 A04 spoof -
T_2896 T_0000033959 F - - - AC2 A03 spoof -
T_3912 T_0000079695 F - - - AC2 A05 spoof -
T_1308 T_0000172842 F - - - AC2 A06 spoof -
T_1644 T_0000098662 F - - - - bonafide bonafide -
T_5119 T_0000066702 M - - - AC3 A04 spoof -
T_3714 T_0000120368 F - - - - bonafide bonafide -
T_0287 T_0000013386 M - - - AC3 A08 spoof -
T_0332 T_0000034308 M - - - AC2 A04 spoof -
T_3392 T_0000011883 F - - - AC3 A05 spoof -
T_2801 T_0000012830 M - - - - bonafide bonafide -
T_5246 T_0000155696 M - - - AC3 A04 spoof -
T_1077 T_0000128118 M - - - - bonafide bonafide -
T_2990 T_0000135157 M - - - - bonafide bonafide -
T_1265 T_0000077880 M - - - - bonafide bonafide -
T_3217 T_0000119200 F - - - AC2 A02 spoof -
T_1122 T_0000145108 M - - - - bonafide bonafide -
T_2801 T_0000162141 M - - - AC3 A03 spoof -
T_0897 T_0000125870 F - - - AC2 A01 spoof -
T_0499 T_0000001688 F - - - AC3 A07 spoof -
T_2193 T_0000028231 F - - - AC2 A01 spoof -
T_4489 T_0000014405 M - - - AC2 A05 spoof -
T_4074 T_0000163080 F - - - AC2 A02 spoof -
T_3236 T_0000139275 M - - - - bonafide bonafide -
T_3758 T_0000047589 M - - - AC3 A03 spoof -
T_0499 T_0000158071 F - - - AC2 A02 spoof -
T_5033 T_0000055642 M - - - - bonafide bonafide -
T_4684 T_0000158295 M - - - AC3 A06 spoof -
T_4286 T_0000064627 F - - - - bonafide bonafide -
T_4738 T_0000038459 M - - - AC2 A04 spoof -
T_2468 T_0000064079 M - - - - bonafide bonafide -
T_4816 T_0000011929 F - - - AC2 A07 spoof -
T_5352 T_0000072608 F - - - AC2 A04 spoof -
T_2563 T_0000070405 F - - - - bonafide bonafide -
T_3816 T_0000130656 F - - - - bonafide bonafide -
T_5438 T_0000018203 M - - - AC2 A03 spoof -
T_1433 T_0000085343 M - - - - bonafide bonafide -
T_5401 T_0000034978 F - - - AC2 A01 spoof -
T_2326 T_0000004625 F - - - - bonafide bonafide -
T_2527 T_0000089782 M - - - AC2 A03 spoof -
T_0796 T_0000064958 F - - - AC2 A04 spoof -
T_5124 T_0000129400 M - - - - bonafide bonafide -
T_3839 T_0000009973 M - - - - bonafide bonafide -
T_0052 T_0000071324 F - - - - bonafide bonafide -
T_1032 T_0000060770 F - - - - bonafide bonafide -
T_1645 T_0000051840 F - - - - bonafide bonafide -
T_0938 T_0000043664 M - - - - bonafide bonafide -
T_0287 T_0000150542 M - - - - bonafide bonafide -
T_0866 T_0000156323 M - - - - bonafide bonafide -
T_0349 T_0000122559 F - - - - bonafide bonafide -
T_2211 T_0000125756 F - - - AC2 A08 spoof -
T_5389 T_0000057647 F - - - - bonafide bonafide -
T_3624 T_0000139345 M - - - AC3 A06 spoof -
T_1800 T_0000111809 F - - - AC2 A07 spoof -
T_4766 T_0000039831 M - - - AC2 A07 spoof -
T_4700 T_0000148802 M - - - - bonafide bonafide -
T_1592 T_0000153354 F - - - AC2 A05 spoof -
T_1255 T_0000168641 F - - - AC2 A08 spoof -
T_5164 T_0000159745 M - - - - bonafide bonafide -
T_4126 T_0000042553 F - - - - bonafide bonafide -
T_2498 T_0000151424 M - - - - bonafide bonafide -
T_0349 T_0000177410 F - - - AC2 A04 spoof -
T_2260 T_0000153126 F - - - AC3 A07 spoof -
T_1147 T_0000034607 M - - - AC3 A01 spoof -
T_1428 T_0000113749 F - - - - bonafide bonafide -
T_4996 T_0000008088 F - - - - bonafide bonafide -
T_0331 T_0000026211 M - - - AC2 A07 spoof -
T_0349 T_0000119190 F - - - AC2 A03 spoof -
T_1488 T_0000073200 F - - - - bonafide bonafide -
T_2563 T_0000028004 F - - - AC3 A05 spoof -
T_0519 T_0000072737 M - - - - bonafide bonafide -
T_4074 T_0000166542 F - - - AC3 A05 spoof -
T_1902 T_0000180230 M - - - - bonafide bonafide -
T_3702 T_0000109761 M - - - AC2 A05 spoof -
T_5251 T_0000084449 M - - - - bonafide bonafide -
T_1759 T_0000022513 F - - - AC2 A05 spoof -
T_4346 T_0000118615 F - - - AC2 A05 spoof -
T_5003 T_0000026567 M - - - AC2 A04 spoof -
T_0696 T_0000008141 F - - - - bonafide bonafide -
T_1304 T_0000057920 M - - - - bonafide bonafide -
T_1800 T_0000041753 F - - - - bonafide bonafide -
T_4519 T_0000033666 M - - - - bonafide bonafide -
T_5033 T_0000058963 M - - - - bonafide bonafide -
T_0993 T_0000042733 M - - - AC2 A04 spoof -
T_3027 T_0000048370 F - - - - bonafide bonafide -
T_5231 T_0000086604 M - - - - bonafide bonafide -
T_2324 T_0000154894 F - - - AC2 A04 spoof -
T_1916 T_0000028152 F - - - AC3 A03 spoof -
T_1561 T_0000035131 F - - - AC3 A05 spoof -
T_5184 T_0000066228 M - - - AC2 A02 spoof -
T_4075 T_0000144323 M - - - AC2 A08 spoof -
T_4346 T_0000120555 F - - - AC2 A03 spoof -
T_4738 T_0000127274 M - - - AC3 A06 spoof -
T_4277 T_0000110314 F - - - AC2 A01 spoof -
T_1561 T_0000095782 F - - - - bonafide bonafide -
T_3853 T_0000130079 F - - - - bonafide bonafide -
T_4913 T_0000144662 M - - - AC3 A03 spoof -
T_2578 T_0000131003 F - - - - bonafide bonafide -
T_2195 T_0000180905 M - - - AC3 A03 spoof -
T_0664 T_0000013219 M - - - AC3 A02 spoof -
T_2429 T_0000072312 M - - - AC3 A01 spoof -
T_4769 T_0000176773 M - - - AC2 A04 spoof -
T_2742 T_0000009120 F - - - - bonafide bonafide -
T_1616 T_0000177835 F - - - AC3 A04 spoof -
T_1592 T_0000046213 F - - - - bonafide bonafide -
T_1904 T_0000105980 M - - - AC3 A02 spoof -
T_5164 T_0000117119 M - - - AC2 A08 spoof -
T_4434 T_0000100124 F - - - - bonafide bonafide -
T_0634 T_0000057691 M - - - - bonafide bonafide -
T_5231 T_0000037267 M - - - - bonafide bonafide -
T_3455 T_0000180293 F - - - AC3 A04 spoof -
T_2827 T_0000028723 F - - - AC3 A03 spoof -
T_3288 T_0000169176 M - - - - bonafide bonafide -
T_1592 T_0000177172 F - - - - bonafide bonafide -
T_2077 T_0000021075 M - - - - bonafide bonafide -
T_3819 T_0000172777 M - - - AC3 A01 spoof -
T_3091 T_0000061256 M - - - AC3 A06 spoof -
T_3002 T_0000015218 M - - - AC2 A02 spoof -
T_1007 T_0000179531 F - - - - bonafide bonafide -
T_1916 T_0000162869 F - - - AC3 A03 spoof -
T_4701 T_0000079885 F - - - AC2 A01 spoof -
T_3883 T_0000046085 M - - - - bonafide bonafide -
T_1202 T_0000141548 F - - - AC2 A04 spoof -
T_0287 T_0000083397 M - - - AC2 A03 spoof -
T_0676 T_0000160013 M - - - AC3 A02 spoof -
T_1600 T_0000034707 M - - - AC3 A03 spoof -
T_0554 T_0000042946 M - - - - bonafide bonafide -
T_0282 T_0000027873 F - - - AC2 A01 spoof -
T_4104 T_0000166371 M - - - - bonafide bonafide -
T_4125 T_0000006469 F - - - AC3 A01 spoof -
T_4587 T_0000076407 F - - - AC2 A01 spoof -
T_4192 T_0000006446 F - - - AC2 A07 spoof -
T_3782 T_0000097382 F - - - - bonafide bonafide -
T_1864 T_0000043850 M - - - - bonafide bonafide -
T_2368 T_0000032343 M - - - AC2 A01 spoof -
T_1122 T_0000063932 M - - - - bonafide bonafide -
T_3903 T_0000027204 F - - - AC2 A08 spoof -
T_4203 T_0000170087 F - - - AC2 A07 spoof -
T_1159 T_0000171780 F - - - - bonafide bonafide -
T_2098 T_0000159130 M - - - AC2 A05 spoof -
T_2630 T_0000043971 F - - - - bonafide bonafide -
T_5033 T_0000004407 M - - - AC3 A07 spoof -
T_4639 T_0000065334 F - - - - bonafide bonafide -
T_5231 T_0000041797 M - - - - bonafide bonafide -
T_0170 T_0000172023 F - - - - bonafide bonafide -
T_1869 T_0000142355 F - - - - bonafide bonafide -
T_1433 T_0000022372 M - - - AC2 A01 spoof -
T_4306 T_0000028719 M - - - AC2 A05 spoof -
T_4618 T_0000034645 F - - - AC2 A02 spoof -
T_0287 T_0000098514 M - - - - bonafide bonafide -
T_2101 T_0000172562 F - - - AC3 A03 spoof -
T_4999 T_0000134755 F - - - - bonafide bonafide -
T_1660 T_0000011433 M - - - AC2 A01 spoof -
T_1976 T_0000182103 F - - - - bonafide bonafide -
T_1428 T_0000075787 F - - - - bonafide bonafide -
T_1976 T_0000131936 F - - - - bonafide bonafide -
T_0499 T_0000071664 F - - - - bonafide bonafide -
T_5053 T_0000011153 M - - - AC2 A07 spoof -
T_1564 T_0000121812 F - - - AC2 A05 spoof -
T_0866 T_0000001392 M - - - AC3 A02 spoof -
T_2077 T_0000005818 M - - - AC2 A05 spoof -
T_0764 T_0000137152 M - - - AC2 A07 spoof -
T_0635 T_0000117176 F - - - AC2 A03 spoof -
T_2098 T_0000165428 M - - - - bonafide bonafide -
T_0440 T_0000178904 F - - - AC3 A01 spoof -
T_3091 T_0000140686 M - - - AC2 A04 spoof -
T_4701 T_0000027438 F - - - - bonafide bonafide -
T_4346 T_0000043598 F - - - - bonafide bonafide -
T_1936 T_0000110066 M - - - AC2 A07 spoof -
T_3753 T_0000124458 F - - - - bonafide bonafide -
T_2865 T_0000032488 M - - - AC3 A02 spoof -
T_1799 T_0000108311 M - - - - bonafide bonafide -
T_2537 T_0000048300 F - - - - bonafide bonafide -
T_5184 T_0000071139 M - - - - bonafide bonafide -
T_1613 T_0000088784 M - - - - bonafide bonafide -
T_5192 T_0000048669 M - - - AC2 A03 spoof -
T_0673 T_0000156275 M - - - AC3 A06 spoof -
T_5389 T_0000029485 F - - - AC3 A01 spoof -
T_3198 T_0000104174 F - - - AC2 A06 spoof -
T_2864 T_0000022616 F - - - AC3 A08 spoof -
T_5104 T_0000159209 M - - - AC2 A02 spoof -
T_3702 T_0000122468 M - - - - bonafide bonafide -
T_3189 T_0000121763 F - - - AC2 A02 spoof -
T_4766 T_0000081536 M - - - - bonafide bonafide -
T_4731 T_0000110117 F - - - AC2 A05 spoof -
T_3683 T_0000165114 F - - - AC3 A06 spoof -
T_0635 T_0000149067 F - - - AC3 A08 spoof -
T_0959 T_0000087290 M - - - - bonafide bonafide -
T_5195 T_0000146748 M - - - AC2 A01 spoof -
T_3217 T_0000078110 F - - - AC2 A03 spoof -
T_0818 T_0000005649 M - - - AC2 A03 spoof -
T_2169 T_0000074506 M - - - - bonafide bonafide -
T_0498 T_0000095488 F - - - - bonafide bonafide -
T_2216 T_0000080100 F - - - AC2 A05 spoof -
T_4467 T_0000112414 F - - - - bonafide bonafide -
T_3583 T_0000111359 F - - - - bonafide bonafide -
T_4587 T_0000064941 F - - - AC3 A07 spoof -
T_3996 T_0000109799 F - - - - bonafide bonafide -
T_1644 T_0000069824 F - - - AC2 A03 spoof -
T_2211 T_0000049727 F - - - - bonafide bonafide -
T_4306 T_0000174500 M - - - AC3 A04 spoof -
T_2626 T_0000124664 F - - - - bonafide bonafide -
T_0046 T_0000155959 F - - - - bonafide bonafide -
T_2284 T_0000010620 F - - - AC3 A06 spoof -
T_1904 T_0000096247 M - - - - bonafide bonafide -
T_5439 T_0000168053 M - - - - bonafide bonafide -
T_1421 T_0000053326 M - - - AC3 A02 spoof -
T_2320 T_0000078114 F - - - - bonafide bonafide -
T_5051 T_0000012238 M - - - - bonafide bonafide -
T_0213 T_0000006619 F - - - - bonafide bonafide -
T_0959 T_0000161861 M - - - AC2 A07 spoof -
T_2780 T_0000097457 F - - - AC2 A02 spoof -
T_1441 T_0000035299 M - - - AC3 A06 spoof -
T_1488 T_0000145237 F - - - - bonafide bonafide -
T_0676 T_0000080269 M - - - AC2 A03 spoof -
T_0975 T_0000159149 M - - - - bonafide bonafide -
T_2314 T_0000062785 M - - - - bonafide bonafide -
T_4701 T_0000073329 F - - - AC2 A01 spoof -
T_2211 T_0000027487 F - - - - bonafide bonafide -
T_0676 T_0000168802 M - - - - bonafide bonafide -
T_3307 T_0000131152 F - - - AC3 A05 spoof -
T_0993 T_0000179496 M - - - AC2 A02 spoof -
T_3857 T_0000154070 M - - - - bonafide bonafide -
T_2324 T_0000099459 F - - - - bonafide bonafide -
T_2320 T_0000165324 F - - - AC2 A02 spoof -
T_1731 T_0000031299 F - - - - bonafide bonafide -
T_5389 T_0000145705 F - - - AC2 A07 spoof -
T_0622 T_0000119985 F - - - AC2 A03 spoof -
T_4816 T_0000161646 F - - - - bonafide bonafide -
T_4231 T_0000120445 F - - - - bonafide bonafide -
T_2416 T_0000011589 F - - - AC3 A03 spoof -
T_1919 T_0000072821 F - - - - bonafide bonafide -
T_0046 T_0000122197 F - - - - bonafide bonafide -
T_3091 T_0000086838 M - - - AC2 A07 spoof -
T_3816 T_0000115091 F - - - AC3 A02 spoof -
T_3816 T_0000005251 F - - - AC2 A06 spoof -
T_1731 T_0000142424 F - - - AC3 A06 spoof -
T_1433 T_0000005913 M - - - - bonafide bonafide -
T_3236 T_0000034003 M - - - - bonafide bonafide -
T_5439 T_0000119550 M - - - AC2 A06 spoof -
T_0712 T_0000113996 M - - - - bonafide bonafide -
T_4766 T_0000042982 M - - - AC2 A07 spoof -
T_3912 T_0000003019 F - - - AC3 A02 spoof -
T_1925 T_0000109796 M - - - AC2 A08 spoof -
T_4399 T_0000054891 F - - - AC2 A06 spoof -
T_1864 T_0000051414 M - - - AC2 A01 spoof -
T_4996 T_0000076648 F - - - AC3 A01 spoof -
T_1869 T_0000037788 F - - - AC2 A06 spoof -
T_3683 T_0000020730 F - - - - bonafide bonafide -
T_4816 T_0000002537 F - - - - bonafide bonafide -
T_2630 T_0000146902 F - - - AC2 A03 spoof -
T_3236 T_0000153188 M - - - AC3 A07 spoof -
T_0349 T_0000147612 F - - - - bonafide bonafide -
T_5093 T_0000001753 M - - - AC2 A01 spoof -
T_0291 T_0000047884 M - - - AC3 A06 spoof -
T_1753 T_0000127074 M - - - AC3 A01 spoof -
T_2413 T_0000097127 F - - - AC2 A07 spoof -
T_4184 T_0000039485 F - - - AC2 A08 spoof -
T_1864 T_0000063470 M - - - - bonafide bonafide -
T_1726 T_0000089860 F - - - - bonafide bonafide -
T_0499 T_0000018687 F - - - - bonafide bonafide -
T_5017 T_0000053776 M - - - - bonafide bonafide -
T_0313 T_0000080742 M - - - - bonafide bonafide -
T_0498 T_0000013262 F - - - - bonafide bonafide -
T_1961 T_0000079103 F - - - AC3 A06 spoof -
T_5439 T_0000108216 M - - - AC3 A07 spoof -
T_5104 T_0000068828 M - - - AC3 A02 spoof -
T_0052 T_0000105612 F - - - AC3 A05 spoof -
T_1128 T_0000119279 M - - - - bonafide bonafide -
T_4700 T_0000005699 M - - - - bonafide bonafide -
T_5438 T_0000021100 M - - - AC3 A07 spoof -
T_2263 T_0000008430 F - - - AC3 A01 spoof -
T_2386 T_0000175264 M - - - AC2 A07 spoof -
T_3839 T_0000044812 M - - - - bonafide bonafide -
T_0349 T_0000114217 F - - - AC2 A04 spoof -
T_3280 T_0000170811 M - - - AC3 A05 spoof -
T_0959 T_0000153510 M - - - - bonafide bonafide -
T_1645 T_0000174229 F - - - - bonafide bonafide -
T_2314 T_0000081840 M - - - - bonafide bonafide -
T_1255 T_0000170979 F - - - AC3 A06 spoof -
T_2070 T_0000166249 M - - - - bonafide bonafide -
T_5389 T_0000038297 F - - - AC3 A01 spoof -
T_0636 T_0000117892 M - - - AC3 A06 spoof -
T_3217 T_0000067130 F - - - - bonafide bonafide -
T_0696 T_0000170676 F - - - - bonafide bonafide -
T_2879 T_0000009290 F - - - AC2 A04 spoof -
T_3342 T_0000066023 M - - - - bonafide bonafide -
T_3624 T_0000104942 M - - - - bonafide bonafide -
T_2429 T_0000007007 M - - - - bonafide bonafide -
T_2984 T_0000149561 F - - - - bonafide bonafide -
T_1872 T_0000142545 M - - - - bonafide bonafide -
T_1077 T_0000096331 M - - - - bonafide bonafide -
T_3857 T_0000041740 M - - - AC2 A01 spoof -
T_1660 T_0000081764 M - - - AC3 A08 spoof -
T_5003 T_0000116251 M - - - AC3 A07 spoof -
T_2905 T_0000108646 F - - - - bonafide bonafide -
T_3093 T_0000004326 F - - - - bonafide bonafide -
T_5051 T_0000090850 M - - - - bonafide bonafide -
T_0329 T_0000019251 M - - - AC2 A08 spoof -
T_3298 T_0000021446 F - - - AC2 A08 spoof -
T_2472 T_0000036044 F - - - AC2 A02 spoof -
T_2879 T_0000046980 F - - - - bonafide bonafide -
T_2320 T_0000028095 F - - - AC2 A02 spoof -
T_1128 T_0000109198 M - - - AC2 A05 spoof -
T_0027 T_0000105948 F - - - AC2 A03 spoof -
T_0498 T_0000076808 F - - - - bonafide bonafide -
T_1867 T_0000016742 M - - - - bonafide bonafide -
T_3819 T_0000072031 M - - - AC2 A04 spoof -
T_2890 T_0000035312 F - - - - bonafide bonafide -
T_0039 T_0000026757 F - - - - bonafide bonafide -
T_5051 T_0000014736 M - - - AC2 A08 spoof -
T_3801 T_0000163926 F - - - AC2 A04 spoof -
T_1077 T_0000116163 M - - - AC2 A04 spoof -
T_0346 T_0000049502 F - - - - bonafide bonafide -
T_5257 T_0000040900 M - - - AC2 A06 spoof -
T_0696 T_0000126039 F - - - AC2 A06 spoof -
T_3269 T_0000063087 M - - - - bonafide bonafide -
T_0039 T_0000073635 F - - - - bonafide bonafide -
T_2195 T_0000158358 M - - - AC2 A08 spoof -
T_4203 T_0000040556 F - - - AC2 A02 spoof -
T_3725 T_0000013645 F - - - - bonafide bonafide -
T_0396 T_0000139581 F - - - - bonafide bonafide -
T_0091 T_0000046354 F - - - - bonafide bonafide -
T_2131 T_0000059265 F - - - AC2 A05 spoof -
T_0934 T_0000140117 M - - - - bonafide bonafide -
T_4362 T_0000081126 M - - - AC3 A08 spoof -
T_4075 T_0000044930 M - - - AC2 A03 spoof -
T_1598 T_0000092142 F - - - AC2 A01 spoof -
T_1265 T_0000091616 M - - - AC2 A05 spoof -
T_2193 T_0000110702 F - - - - bonafide bonafide -
T_5361 T_0000155402 M - - - AC3 A03 spoof -
T_1711 T_0000053364 M - - - - bonafide bonafide -
T_0393 T_0000121728 F - - - AC2 A01 spoof -
T_5017 T_0000006714 M - - - AC2 A04 spoof -
T_3782 T_0000007557 F - - - - bonafide bonafide -
T_1308 T_0000171271 F - - - AC3 A07 spoof -
T_0796 T_0000162255 F - - - AC3 A05 spoof -
T_1307 T_0000109096 M - - - - bonafide bonafide -
T_0213 T_0000101175 F - - - - bonafide bonafide -
T_3819 T_0000004270 M - - - AC2 A06 spoof -
T_4731 T_0000110246 F - - - - bonafide bonafide -
T_3392 T_0000115671 F - - - - bonafide bonafide -
T_2896 T_0000133940 F - - - - bonafide bonafide -
T_2101 T_0000130879 F - - - - bonafide bonafide -
T_3229 T_0000036469 M - - - AC3 A07 spoof -
T_3128 T_0000035337 M - - - - bonafide bonafide -
T_2386 T_0000028000 M - - - - bonafide bonafide -
T_1345 T_0000083014 M - - - AC3 A05 spoof -
T_4121 T_0000025154 F - - - AC2 A02 spoof -
T_4362 T_0000090251 M - - - AC2 A07 spoof -
T_4166 T_0000102113 M - - - - bonafide bonafide -
T_1428 T_0000136194 F - - - - bonafide bonafide -
T_1723 T_0000141870 M - - - AC3 A04 spoof -
T_1606 T_0000084255 F - - - - bonafide bonafide -
T_1593 T_0000022308 F - - - - bonafide bonafide -
T_0854 T_0000076447 F - - - - bonafide bonafide -
T_0636 T_0000077702 M - - - - bonafide bonafide -
T_3839 T_0000166499 M - - - - bonafide bonafide -
T_1570 T_0000089987 M - - - AC2 A01 spoof -
T_5453 T_0000150969 F - - - AC3 A05 spoof -
T_2449 T_0000178340 M - - - - bonafide bonafide -
T_2840 T_0000061859 F - - - - bonafide bonafide -
T_1660 T_0000181597 M - - - - bonafide bonafide -
T_5361 T_0000086556 M - - - AC3 A07 spoof -
T_2984 T_0000125219 F - - - - bonafide bonafide -
T_5331 T_0000155252 F - - - - bonafide bonafide -
T_3342 T_0000062499 M - - - - bonafide bonafide -
T_1570 T_0000106945 M - - - AC2 A01 spoof -
T_0141 T_0000152825 F - - - - bonafide bonafide -
T_1731 T_0000042813 F - - - - bonafide bonafide -
T_0881 T_0000108181 M - - - AC2 A01 spoof -
T_4053 T_0000041413 M - - - - bonafide bonafide -
T_3405 T_0000160017 F - - - AC3 A07 spoof -
T_3903 T_0000061969 F - - - AC3 A04 spoof -
T_3217 T_0000145717 F - - - AC3 A06 spoof -
T_3683 T_0000159577 F - - - - bonafide bonafide -
T_1737 T_0000126271 F - - - - bonafide bonafide -
T_3910 T_0000026502 M - - - - bonafide bonafide -
T_1799 T_0000098975 M - - - AC3 A06 spoof -
T_3903 T_0000126429 F - - - - bonafide bonafide -
T_1539 T_0000174061 F - - - - bonafide bonafide -
T_0925 T_0000015051 M - - - - bonafide bonafide -
T_1570 T_0000115182 M - - - AC2 A04 spoof -
T_0027 T_0000181630 F - - - - bonafide bonafide -
T_1600 T_0000151184 M - - - - bonafide bonafide -
T_1902 T_0000025796 M - - - - bonafide bonafide -
T_1265 T_0000106530 M - - - - bonafide bonafide -
T_2827 T_0000041942 F - - - - bonafide bonafide -
T_2087 T_0000047059 M - - - - bonafide bonafide -
T_0842 T_0000124950 M - - - - bonafide bonafide -
T_2201 T_0000024489 F - - - AC2 A04 spoof -
T_1644 T_0000091506 F - - - - bonafide bonafide -
T_2131 T_0000136762 F - - - - bonafide bonafide -
T_1147 T_0000070299 M - - - - bonafide bonafide -
T_0027 T_0000028108 F - - - - bonafide bonafide -
T_5455 T_0000160459 M - - - - bonafide bonafide -
T_2326 T_0000133744 F - - - AC2 A05 spoof -
T_1799 T_0000046519 M - - - AC2 A05 spoof -
T_1007 T_0000121131 F - - - AC3 A04 spoof -
T_1971 T_0000141137 M - - - - bonafide bonafide -
T_4053 T_0000111995 M - - - AC2 A03 spoof -
T_1864 T_0000116139 M - - - AC2 A06 spoof -
T_2865 T_0000165291 M - - - AC2 A06 spoof -
T_0023 T_0000001314 F - - - AC3 A07 spoof -
T_2896 T_0000015528 F - - - - bonafide bonafide -
T_0529 T_0000048756 F - - - - bonafide bonafide -
T_3725 T_0000069896 F - - - - bonafide bonafide -
T_1799 T_0000143220 M - - - AC3 A07 spoof -
T_1717 T_0000159778 M - - - - bonafide bonafide -
T_5251 T_0000103380 M - - - - bonafide bonafide -
T_4030 T_0000047522 M - - - - bonafide bonafide -
